"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,18566000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,18437000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,15213000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,15816000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,15827000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,14445000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,17050000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,15918000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,15760000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,13454000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,15770000000,,
"NZL","New Zealand","105","GDP: Exports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,16999000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,22619000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,22760000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,21558000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,16315000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,18033000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,19719000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,20940000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,20970000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,22032000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,22735000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,22142000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,21826000000,,
"NZL","New Zealand","106","GDP: Imports of goods and services, constant prices","202302","February 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,22146000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,881955000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,889266000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,877781000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,830252000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,867070000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,877206000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,872631000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,884066000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,914530000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,917927000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,911302000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,922874000000,,
"NOR","Norway","101","GDP: Total, constant prices","202302","February 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,937065000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,405738000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,404210000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,391589000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,348486000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,382940000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,386337000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,367340000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,378897000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,405114000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,423827000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,406031000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,421020000000,,
"NOR","Norway","102","GDP: Private consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,422949000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,227539000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,228178000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,228035000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,216907000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,227585000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,232359000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,232048000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,235674000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,240909000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,241158000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,236498000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,236719000000,,
"NOR","Norway","103","GDP: Government consumption expenditure, constant prices","202302","February 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,236532000000,,
"NOR","Norway","104","GDP: Gross fixed capital formation, constant prices","202302","February 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,251605000000,,
"NOR","Norway","104","GDP: Gross fixed capital formation, constant prices","202302","February 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,252683000000,,
"NOR","Norway","104","GDP: Gross fixed capital formation, constant prices","202302","February 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,243942000000,,
"NOR","Norway","104","GDP: Gross fixed capital formation, constant prices","202302","February 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,233036000000,,
"NOR","Norway","104","GDP: Gross fixed capital formation, constant prices","202302","February 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,235101000000,,
